price,apartment_type,metro_station,minutes_to_metro,number_of_rooms,area,living_area,kitchen_area,floor,number_of_floors,renovation
210.0,Secondary,Улица 1905 года,12,8,185.0,154.5,12.0,34,44,Designer
95.197107,Secondary,Панфиловская,6,4,270.0,98.1,34.4,15,18,Designer
139.916,Secondary, Хорошёво,18,4,133.0,71.8,21.3,5,8,Designer
238.84,Secondary, Трубная,5,3,140.0,62.0,27.0,2,4,Designer
125.0,Secondary,Терехово,44,5,322.0,138.0,45.0,2,4,Designer
100.0,Secondary, Славянский бульвар,17,3,125.8,65.7,17.0,3,22,Designer
105.0,Secondary, Деловой центр,2,3,192.0,99.2,22.5,37,75,Designer
242.0,Secondary, Арбатская,6,5,190.0,98.2,22.4,5,7,Designer
119.0,Secondary, Третьяковская,2,5,170.0,105.0,15.0,4,6,European-style renovation
145.0,Secondary, Белорусская,6,4,200.0,103.2,23.2,4,6,Designer
130.0,Secondary, Международная,2,4,187.0,115.0,15.0,36,76,Designer
249.990137,Secondary, Киевская,16,5,236.7,136.1,26.2,12,18,Designer
148.9,Secondary, Щукинская,7,6,200.0,30.0,23.2,20,22,Without renovation
180.0,Secondary, Кропоткинская,3,6,332.4,170.2,34.1,7,7,Designer
99.0,Secondary,Терехово (Мнёвники),4,4,149.0,74.0,20.0,5,10,Without renovation
86.0,Secondary,Улица 1905 года,16,5,165.0,85.6,20.3,12,25,European-style renovation
159.0,Secondary,Минская,29,5,175.5,122.2,21.2,18,53,Designer
346.0,Secondary,Белорусская,13,4,230.0,118.4,25.7,6,21,Designer
233.4876,Secondary,Курская,11,4,163.0,96.0,20.0,3,11,Designer
87.0,Secondary,Славянский бульвар,23,3,101.3,53.3,15.0,4,22,Designer
124.49,Secondary, Улица 1905 года,9,6,184.0,120.0,20.0,6,17,Designer
119.9,Secondary,Третьяковская,6,4,121.0,63.3,30.0,3,7,Designer
125.0,Secondary, Ростокино,11,6,260.0,175.0,50.0,35,38,Designer
105.0,Secondary,Китай-город,13,3,140.0,75.0,30.0,5,7,Designer
109.0,Secondary,Курская,11,6,321.0,164.4,21.0,4,5,Cosmetic
92.0,Secondary, Арбатская,9,4,169.0,87.6,20.6,6,6,Without renovation
389.6588,Secondary,Киевская,11,3,153.3,93.0,23.0,3,6,Designer
129.5,Secondary, Деловой центр,1,0,188.5,97.4,22.2,75,95,Designer
155.0,Secondary, Спортивная,10,4,133.1,10.0,17.7,6,14,Without renovation
163.0,Secondary,Парк культуры,4,3,113.0,59.3,16.0,2,6,Designer
260.7841,Secondary,Парк культуры,7,5,335.7,171.8,34.4,1,8,Designer
87.0,Secondary, Фрунзенская,5,4,145.2,20.0,18.7,7,14,Cosmetic
224.9,Secondary, Спортивная,9,3,237.2,66.7,17.2,14,14,Without renovation
142.44,Secondary, Выставочная,15,3,118.7,10.0,16.5,30,66,Without renovation
155.0,Secondary, Выставочная,19,6,235.0,150.0,25.0,15,20,Without renovation
278.677179,Secondary,Парк культуры,8,5,337.0,172.5,10.0,1,6,Designer
150.0,Secondary,Новослободская,4,5,350.0,240.0,26.0,17,17,Designer
296.0,Secondary,Ломоносовский проспект,24,5,237.4,122.2,15.0,4,12,Without renovation
271.7,Secondary, Спортивная,9,5,208.9,107.7,23.9,16,16,Without renovation
85.0,Secondary,Смоленская,8,3,110.0,75.0,16.0,4,4,Designer
210.0,Secondary, Полежаевская,7,6,375.0,172.0,30.0,13,25,Designer
245.3,Secondary,Краснопресненская,6,5,245.3,126.1,26.9,2,14,European-style renovation
164.449675,Secondary,Студенческая,5,6,250.0,200.0,40.0,4,17,Designer
92.0,Secondary, Крылатское,4,5,226.2,161.0,24.0,7,10,Designer
129.0,Secondary, Смоленская,8,6,336.4,172.2,34.5,4,4,Designer
290.0,Secondary, Киевская,11,3,151.3,15.0,19.2,2,7,Designer
85.0,Secondary, Тургеневская,9,4,160.0,96.0,16.0,2,6,European-style renovation
165.0,Secondary, Смоленская,8,4,184.0,112.0,15.0,5,7,Without renovation
130.0,Secondary,Парк культуры,12,2,95.0,65.0,15.0,4,7,Designer
115.0,Secondary, Славянский бульвар,11,5,212.0,100.0,13.0,27,31,European-style renovation
180.0,Secondary, Спортивная,7,4,186.8,96.6,22.1,7,11,Without renovation
112.2,Secondary, Новослободская,6,3,150.4,110.0,25.0,3,7,Designer
90.0,Secondary, Проспект Вернадского,15,5,206.0,126.0,16.0,8,30,Designer
215.0,Secondary, Университет,5,6,245.0,150.0,39.0,16,17,European-style renovation
169.275,Secondary, Кропоткинская,6,4,225.7,116.2,25.3,3,9,Designer
350.0,Secondary, Новослободская,7,6,357.2,182.7,36.2,4,4,Without renovation
90.0,Secondary, Шелепиха,15,5,173.0,111.0,18.0,23,24,Designer
299.0,Secondary,Спортивная,28,4,200.0,103.2,23.2,12,16,Designer
146.0,Secondary,Кропоткинская,4,4,153.0,102.0,14.0,6,7,European-style renovation
98.5,Secondary, Маяковская,5,4,141.3,98.0,20.0,11,13,Without renovation
187.034727,Secondary, Новокузнецкая,15,3,113.43,59.5,16.0,4,6,Designer
360.0,Secondary, Минская,29,5,297.5,15.0,31.3,28,52,Designer
85.0,Secondary, Филёвский парк,3,6,269.0,186.0,30.0,16,17,European-style renovation
225.0,Secondary, Парк Культуры,7,6,331.6,169.8,34.1,8,8,Designer
200.0,Secondary,Давыдково,23,6,385.0,172.0,16.0,1,25,Without renovation
107.0,Secondary, Давыдково,12,5,214.0,143.6,16.1,21,21,Designer
104.0,Secondary, Комсомольская,9,6,161.0,49.9,20.0,22,28,Without renovation
210.0,Secondary,Китай-город,11,10,607.0,300.0,15.0,2,3,Designer
149.0,Secondary,Китай-город,14,4,108.6,57.0,15.6,2,8,Designer
138.0,Secondary,Улица 1905 года,16,3,114.2,61.6,15.6,3,10,Designer
700.0,Secondary, Киевская,12,6,283.0,20.0,30.1,11,14,Designer
125.0,Secondary, Кропоткинская,5,5,175.0,112.0,20.0,4,5,Designer
281.6,Secondary, Кропоткинская,3,4,128.0,10.0,17.2,2,5,Without renovation
158.0,Secondary,Белорусская,12,5,180.0,77.0,35.0,16,24,Without renovation
123.0,Secondary, Спортивная,9,2,77.0,41.1,13.0,9,13,Designer
104.9,Secondary,Кутузовская,8,5,189.0,125.0,15.0,6,9,Designer
230.0,Secondary, Шаболовская,12,6,229.3,143.0,13.0,17,17,Designer
145.0,Secondary,Раменки,15,5,196.0,116.0,25.0,11,21,Designer
149.716715,Secondary, Выставочная,6,5,218.51,112.6,24.7,50,85,Designer
120.0,Secondary,Смоленская,6,3,100.0,40.0,35.0,6,7,Designer
120.0,Secondary,Лианозово,15,8,380.0,194.2,38.1,3,22,European-style renovation
651.81955,Secondary,Смоленская,13,6,364.0,290.0,30.0,9,13,Designer
230.0,Secondary,Фрунзенская,15,4,149.0,77.5,19.0,7,11,Without renovation
380.0,Secondary, Ломоносовский проспект,4,6,303.8,155.7,31.8,3,12,Designer
150.0,Secondary,Охотный ряд,7,4,151.2,78.6,19.1,14,5,European-style renovation
224.9,Secondary, Спортивная,9,3,237.2,157.1,17.2,14,14,Designer
104.609742,Secondary, Новокузнецкая,15,2,74.78,39.9,12.8,3,6,Designer
114.0,Secondary,Улица 1905 года,10,3,126.1,85.8,6.0,4,22,Designer
758.8347,Secondary,Смоленская,10,6,366.0,162.0,25.0,7,7,Without renovation
250.0,Secondary,Новаторская,11,6,494.0,180.0,40.0,6,30,Designer
120.0,Secondary,Третьяковская,2,4,167.8,87.0,35.0,4,5,European-style renovation
330.0,Secondary, Фрунзенская,16,5,202.0,145.0,22.0,5,9,Designer
190.0,Secondary, Минская,6,4,233.1,120.0,25.9,4,5,Designer
112.406,Secondary, Хорошёво,18,3,108.5,55.3,21.2,6,8,Designer
167.0,Secondary,Улица 1905 года,10,4,163.4,84.7,20.2,11,18,Designer
160.0,Secondary, Парк Культуры,5,3,114.0,8.4,16.1,2,6,European-style renovation
150.0,Secondary,Новослободская,6,6,198.0,151.0,39.0,3,14,Designer
85.0,Secondary, Ломоносовский проспект,16,4,186.0,102.0,10.0,35,42,Without renovation
152.0,Secondary,Новослободская,8,4,170.0,88.0,34.0,9,13,Without renovation
90.0,Secondary,Сокольники,3,4,180.0,93.1,15.0,15,39,European-style renovation
85.0,Secondary,Минская,29,4,150.0,100.0,20.0,13,53,Without renovation
360.0,Secondary,Минская,29,6,295.7,200.0,80.0,28,53,Designer
125.0,Secondary,Курская,7,6,210.0,108.3,24.0,6,6,European-style renovation
89.841628,Secondary, Киевская,16,2,101.6,57.5,15.0,10,18,Designer
164.0,Secondary,Киевская,15,4,205.0,105.8,23.6,8,11,Designer
950.0,Secondary,Парк культуры,8,6,700.0,401.0,30.0,4,4,Designer
91.0,Secondary, Октябрьское поле,5,6,203.6,20.0,23.5,7,20,Designer
109.0,Secondary,Минская,12,4,200.0,150.0,15.0,1,16,Designer
230.0,Secondary,Кропоткинская,11,4,233.3,120.1,25.9,6,8,European-style renovation
140.155549,Secondary, Парк Победы,7,3,100.9,79.9,15.0,18,34,Designer
195.699,Secondary, Спортивная,6,5,195.7,20.0,22.8,10,18,Without renovation
203.5,Secondary, Смоленская,8,5,185.0,142.0,25.0,7,7,Without renovation
370.819421,Secondary,Спортивная,28,5,272.2,139.7,29.2,13,16,Without renovation
87.9,Secondary,Минская,1,5,128.0,80.0,8.0,7,14,Without renovation
230.0,Secondary, Пролетарская,10,6,433.9,197.0,47.0,14,14,Designer
88.494075,Secondary,Сокольники,15,4,137.1,71.4,18.0,14,20,Designer
724.251,Secondary, Улица 1905 года,6,5,387.3,77.4,38.7,21,21,Designer
127.0,Secondary, Улица 1905 года,6,3,127.6,66.6,17.2,6,21,Designer
99.0,Secondary, Фрунзенская,11,2,90.0,40.0,14.0,5,13,Designer
99.0,Secondary, Белорусская,7,3,126.6,66.1,17.1,6,27,Designer
765.0,Secondary,Смоленская,9,5,245.6,100.0,15.0,7,7,Without renovation
85.0,Secondary,Шелепиха,17,4,140.0,49.8,49.4,9,24,Designer
120.0,Secondary, Аэропорт,12,4,136.5,94.7,7.3,23,41,Designer
99.5,Secondary,Третьяковская,3,4,147.7,76.8,18.9,5,5,European-style renovation
155.0,Secondary, Чистые пруды,6,5,200.0,15.0,23.2,3,6,Designer
450.0,Secondary, Пушкинская,12,5,260.0,133.6,28.2,6,9,Designer
85.0,Secondary,Лужники,11,3,112.0,80.0,12.0,3,6,Without renovation
245.0,Secondary,Аэропорт,9,6,250.0,180.0,25.0,21,57,Designer
91.2,Secondary, Маяковская,3,4,215.0,150.0,20.0,8,10,Designer
251.91,Secondary,Фрунзенская,10,4,186.6,61.0,22.1,10,15,Without renovation
84.9,Secondary,Минская,1,5,132.0,68.9,17.6,8,14,Without renovation
171.045,Secondary, Улица 1905 года,8,2,126.7,66.2,17.1,9,15,Designer
249.0,Secondary, Полянка,7,5,200.0,140.0,20.0,4,15,European-style renovation
750.0,Secondary, Фрунзенская,6,6,298.93,20.0,31.4,4,12,Designer
176.0,Secondary, Улица 1905 года,7,5,190.0,70.0,50.0,10,21,Designer
550.0,Secondary,Фрунзенская,8,6,308.0,157.8,32.1,14,14,Without renovation
271.7,Secondary, Спортивная,9,5,208.9,107.7,23.9,16,16,Without renovation
457.0,Secondary, Университет,3,6,460.0,350.0,20.0,16,24,Designer
144.15975,Secondary,Охотный ряд,7,2,90.0,47.6,15.0,2,5,Without renovation
180.0,Secondary,Фрунзенская,13,4,168.7,87.4,20.6,4,6,Without renovation
179.0,Secondary, Спортивная,11,3,141.0,73.4,18.3,3,15,Designer
230.0,Secondary, Маяковская,11,5,196.8,30.0,22.9,5,6,Designer
311.3168,Secondary,Парк культуры,6,5,202.0,150.0,40.0,5,6,Designer
116.889,Secondary,Динамо,9,6,248.7,127.9,27.2,8,16,Designer
95.0,Secondary,Минская,19,4,205.0,105.0,18.0,14,21,Designer
747.2,Secondary, Спортивная,8,0,517.86,309.0,59.0,14,15,Without renovation
364.824375,Secondary,Фрунзенская,15,5,250.0,128.5,27.3,2,10,Without renovation
199.0,Secondary, Полянка,8,3,158.0,12.0,19.7,6,16,Designer
250.0,Secondary,Славянский бульвар,20,5,400.0,300.0,39.7,31,31,Designer
113.5,Secondary, Деловой центр,4,3,190.0,100.0,10.0,39,73,Designer
270.0,Secondary, Новокузнецкая,3,0,1117.0,566.8,99.1,3,12,Without renovation
98.0,Secondary,Профсоюзная,18,5,198.0,102.2,16.0,13,23,Without renovation
109.9,Secondary,Белорусская,14,2,87.6,46.4,40.0,4,9,Designer
311.384,Secondary,Минская,25,5,320.0,163.9,33.1,1,7,European-style renovation
177.651032,Secondary, Киевская,16,3,172.3,91.5,20.9,11,18,Designer
125.0,Secondary,Боровицкая,4,4,160.0,102.0,20.0,5,9,European-style renovation
236.565,Secondary,Полянка,3,6,225.3,116.0,25.3,2,2,European-style renovation
423.585421,Secondary,Курская,11,7,311.0,250.0,50.0,8,11,Designer
89.99,Secondary,Октябрьское поле,9,5,317.0,215.0,30.0,24,27,Without renovation
110.0,Secondary,Терехово,46,4,211.5,128.2,12.8,3,4,Designer
110.0,Secondary,Академическая,17,5,356.9,182.6,36.2,23,26,Without renovation
330.0,Secondary, Белорусская,12,5,285.0,20.0,22.0,7,7,Without renovation
160.0,Secondary, Белорусская,8,5,180.0,77.0,35.0,16,24,Without renovation
135.0,Secondary,Цветной бульвар,5,4,160.0,100.0,25.0,4,8,Designer
145.0,Secondary,Ломоносовский проспект,18,5,217.0,124.0,23.0,20,38,Designer
199.0,Secondary,Достоевская,8,6,524.0,120.0,32.0,3,18,Designer
133.0,Secondary,Аэропорт,12,6,460.0,345.0,40.0,14,14,Without renovation
119.0,Secondary, Белорусская,6,0,277.0,142.2,29.6,4,6,Without renovation
209.16,Secondary, Фили,3,5,174.3,104.6,52.3,24,24,Designer
90.0,Secondary, Проспект Вернадского,15,5,206.0,126.0,16.0,8,30,Designer
364.824375,Secondary,Фрунзенская,15,4,250.0,198.0,20.0,2,10,Designer
497.727862,Secondary,Охотный ряд,4,4,204.6,105.6,23.6,6,15,Without renovation
205.0,Secondary, Щукинская,18,6,560.0,190.0,40.0,4,48,European-style renovation
400.0,Secondary,Лужники,8,5,202.0,81.0,23.4,1,7,European-style renovation
535.19125,Secondary,Тропарево,12,6,384.0,196.3,38.4,30,31,European-style renovation
194.615,Secondary,Мичуринский проспект,12,5,245.0,126.0,26.9,51,50,Designer
145.0,Secondary, Аэропорт,10,5,215.0,20.0,24.4,9,57,Designer
125.0,Secondary, Кропоткинская,5,5,170.0,88.1,20.7,4,5,Designer
110.0,Secondary, Технопарк,9,5,187.2,96.8,22.1,16,17,Without renovation
400.0,Secondary,Кропоткинская,6,4,150.0,78.0,50.0,2,7,Without renovation
200.0,Secondary, Славянский бульвар,26,6,385.0,50.0,38.5,1,1,Without renovation
113.9424,Secondary, Арбатская,5,2,114.4,60.0,16.1,4,6,Designer
271.0,Secondary, Спортивная,8,5,209.0,170.0,30.0,16,16,Without renovation
225.0,Secondary,Новокузнецкая,6,5,162.7,112.0,8.3,7,8,Designer
396.0,Secondary,Смоленская,9,5,252.1,129.6,27.5,3,7,Without renovation
190.0,Secondary,Чистые пруды,6,5,518.9,264.5,49.6,5,6,Without renovation
246.621277,Secondary,Курская,11,4,169.0,101.0,19.0,8,11,Without renovation
160.0,Secondary, Белорусская,8,4,149.0,77.5,19.0,6,27,Designer
130.0,Secondary, Ломоносовский проспект,19,6,272.5,170.0,30.0,21,22,Designer
110.0,Secondary, Динамо,15,4,112.8,64.0,14.3,10,41,Designer
107.0,Secondary,Улица 1905 года,7,5,234.0,80.0,20.0,8,10,Designer
145.96125,Secondary,Кузнецкий мост,5,5,223.0,126.0,18.0,6,5,Designer
100.0,Secondary, Улица 1905 года,7,3,95.0,60.0,15.0,11,21,Designer
380.0,Secondary, Ломоносовский проспект,4,6,303.0,126.0,22.0,3,12,Without renovation
205.875,Secondary,Полянка,6,3,152.5,79.2,19.0,3,6,Designer
160.0,Secondary,Арбатская,8,5,210.0,150.0,30.0,3,9,Designer
99.0,Secondary, Белорусская,7,0,190.0,98.2,22.4,4,6,Without renovation
179.0,Secondary, Спортивная,11,3,141.0,73.4,18.3,3,15,Designer
291.9225,Secondary,Терехово,44,6,342.0,175.0,25.0,2,4,Designer
145.0,Secondary, Балтийская,13,4,332.0,170.0,34.1,6,6,Designer
124.5678,Secondary, Улица 1905 года,6,3,127.1,66.4,17.2,6,21,Designer
97.85,Secondary,Минская,29,3,149.0,93.9,18.0,10,53,Without renovation
895.229,Secondary,Парк культуры,4,5,374.0,191.2,37.6,6,6,Without renovation
92.888978,Secondary, Тульская,13,5,162.68,84.4,20.1,20,20,Designer
380.0,Secondary, Ломоносовский проспект,4,6,303.8,155.7,31.8,3,9,Without renovation
271.7,Secondary, Фрунзенская,8,5,209.0,107.8,23.9,16,18,Without renovation
230.0,Secondary, Шаболовская,12,6,229.3,143.0,13.0,17,17,Designer
311.3168,Secondary,Давыдково,24,8,625.0,500.0,45.0,8,9,European-style renovation
125.0,Secondary,Павелецкая,6,4,211.0,132.0,21.0,6,8,Designer
